date,open,max,min,close,volume,turnover
2020/2/21 9:49,3030.23,3030.37,3029.15,3029.88,2410592,3017637888
2020/2/21 9:50,3029.62,3029.85,3029.29,3029.29,2281880,2764750848
2020/2/21 9:51,3029.36,3030.57,3029.18,3030.35,2377824,3019472896
2020/2/21 9:52,3030.07,3032.36,3030.07,3032.36,2215968,2780643328
2020/2/21 9:53,3032.35,3033.21,3031.87,3032.28,2265816,2745352192
2020/2/21 9:54,3032.67,3032.67,3029.8,3029.8,2419104,2987532288
2020/2/21 9:55,3030.04,3030.04,3028.83,3028.85,2249152,2831941632
2020/2/21 9:56,3028.7,3028.7,3026.61,3026.66,2574024,3085877248
2020/2/21 9:57,3026.24,3026.47,3025.72,3026.47,2442088,2869059584
2020/2/21 9:58,3026.8,3028.5,3026.7,3028.2,2292432,2837856256
2020/2/21 9:59,3028.28,3029.45,3028.28,3028.9,1892680,2301771776
2020/2/21 10:00,3028.79,3029.41,3027.1,3027.56,2115760,2633138176
2020/2/21 10:01,3027.96,3027.96,3025.17,3025.43,2434560,3004071936
2020/2/21 10:02,3025.55,3025.81,3024.36,3025.81,2242280,2863898624
2020/2/21 10:03,3026.57,3027,3025.98,3026.36,1867160,2408480768
2020/2/21 10:04,3026.85,3027.12,3026.08,3026.25,1689944,2204762112
2020/2/21 10:05,3025.32,3026.98,3025.32,3026.98,1761352,2152046592
2020/2/21 10:06,3026.38,3027.89,3026.34,3027.18,1597976,2126168064
2020/2/21 10:07,3027.85,3028.52,3027.17,3028.33,1577048,2016362496
2020/2/21 10:08,3029.08,3030.15,3028.99,3030.15,1590208,2134835200
2020/2/21 10:09,3030.1,3030.25,3029.56,3029.69,1714128,2279456768
2020/2/21 10:10,3030,3031.11,3029.54,3030.24,1440128,1947762688
2020/2/21 10:11,3030.5,3033.76,3030.5,3033.76,1781576,2169978880
2020/2/21 10:12,3033.53,3034.17,3033.31,3033.74,1907008,2248835072
2020/2/21 10:13,3033.99,3034.7,3033.86,3034.2,1440648,1858977792
2020/2/21 10:14,3035.03,3035.98,3034.89,3035.61,1484616,2040315904
2020/2/21 10:15,3035.94,3036.65,3035.18,3035.85,1679168,2265415680
2020/2/21 10:16,3035.88,3037.13,3035.88,3036.28,1682592,2159427584
2020/2/21 10:17,3035.87,3035.87,3032.57,3032.68,1932864,2439118848
2020/2/21 10:18,3032.51,3032.51,3030.92,3030.92,1629784,2030829568
2020/2/21 10:19,3030.85,3032.29,3030.79,3032.29,1379672,1719271424
2020/2/21 10:20,3032.37,3032.49,3030.65,3030.76,1304320,1702690816
2020/2/21 10:21,3030.77,3030.77,3029.64,3029.64,1349424,1701150720
2020/2/21 10:22,3029.7,3029.7,3027.86,3028.13,1529200,1900888064
2020/2/21 10:23,3028.37,3029.11,3027.75,3029.11,1333648,1732427776
2020/2/21 10:24,3029.08,3030.15,3028.53,3030.15,1316384,1542930432
2020/2/21 10:25,3030.01,3030.21,3029.28,3029.43,1269904,1506639872
2020/2/21 10:26,3029.44,3029.44,3028.15,3028.57,1198416,1551597568
2020/2/21 10:27,3028.78,3029.05,3027.79,3028.83,1172032,1521958912
2020/2/21 10:28,3028.25,3028.28,3027.38,3027.99,1120064,1414791168
2020/2/21 10:29,3027.46,3028.21,3026.3,3026.3,1152720,1458503680
2020/2/21 10:30,3026.61,3027.08,3026.43,3026.97,1095568,1479884800
2020/2/21 10:31,3026.94,3026.94,3025.05,3025.22,1444528,1831665664
2020/2/21 10:32,3025.54,3026.4,3024.94,3026.39,1583616,1884110848
2020/2/21 10:33,3026.88,3028.39,3026.54,3028.39,1286816,1555709952
2020/2/21 10:34,3028.5,3028.65,3027.86,3028.63,1105680,1432797184
2020/2/21 10:35,3029.21,3029.21,3027.92,3028.43,987552,1383464960
2020/2/21 10:36,3028.27,3029.17,3027.96,3029.17,966384,1320026112
2020/2/21 10:37,3028.46,3029.88,3028.46,3029.84,1112480,1689894912
2020/2/21 10:38,3030.24,3030.93,3029.82,3030.84,1049040,1393786880
2020/2/21 10:39,3030.96,3031.2,3029.7,3030.71,1116976,1363148800
2020/2/21 10:40,3030.41,3031.53,3030.24,3030.93,985744,1243398144
2020/2/21 10:41,3031.68,3033.36,3031.63,3033.29,1155392,1514307584
2020/2/21 10:42,3033.69,3034.46,3033.04,3034.46,1195360,1556021248
2020/2/21 10:43,3034.06,3034.63,3031.65,3032.51,1274992,1679556608
2020/2/21 10:44,3032.1,3032.74,3031.44,3032.71,992208,1261322240
2020/2/21 10:45,3032.25,3032.41,3031.48,3031.69,880672,1155317760
2020/2/21 10:46,3031.21,3031.89,3031.21,3031.65,872672,1163788288
2020/2/21 10:47,3031.47,3031.67,3030.51,3031.2,853264,1141506048
2020/2/21 10:48,3030.9,3032.55,3030.9,3032.55,1030480,1250312192
2020/2/21 10:49,3032.62,3033.26,3032.41,3032.74,958496,1184972800
2020/2/21 10:50,3032.86,3034.04,3032.86,3034.04,943376,1160216576
2020/2/21 10:51,3033.86,3035.06,3033.77,3034.55,1110880,1398374400
2020/2/21 10:52,3034.49,3035.23,3034.49,3034.85,1083680,1309229056
2020/2/21 10:53,3034.42,3035.48,3032.96,3032.96,1231120,1509523456
2020/2/21 10:54,3033.06,3033.17,3032.33,3032.59,1004752,1210990592
2020/2/21 10:55,3032.59,3032.94,3031.58,3031.58,878880,1112326144
2020/2/21 10:56,3031.46,3031.63,3030.08,3030.38,1268800,1611415552
2020/2/21 10:57,3030.09,3030.14,3029.05,3029.49,1094064,1325694976
2020/2/21 10:58,3029.04,3029.12,3028.5,3028.63,1007136,1268301824
2020/2/21 10:59,3028.43,3028.89,3027.95,3028.68,946416,1114783744
2020/2/21 11:00,3028.65,3029.73,3028.65,3029.2,871808,1103429632
2020/2/21 11:01,3029.85,3029.91,3028.62,3029.07,976368,1164492800
2020/2/21 11:02,3028.9,3029.55,3028.48,3028.88,870096,1134739456
2020/2/21 11:03,3028.58,3029.15,3028.15,3028.5,807952,1067417600
2020/2/21 11:04,3028.42,3030.15,3028.4,3029.82,847952,1218330624
2020/2/21 11:05,3030.52,3031.12,3030.31,3030.48,785200,1003012096
2020/2/21 11:06,3030.91,3031.52,3030.63,3031.49,736800,984203264
2020/2/21 11:07,3031.22,3032.35,3031.05,3032.35,799600,1017200640
2020/2/21 11:08,3032.18,3032.69,3031.7,3032.69,763760,992559104
2020/2/21 11:09,3032.61,3032.87,3032.11,3032.33,741552,965623808
2020/2/21 11:10,3032.56,3033.05,3031.99,3032.68,796112,951599104
2020/2/21 11:11,3033.21,3033.21,3032.33,3032.94,871776,1136328704
2020/2/21 11:12,3032.88,3033.59,3032.35,3032.82,748928,1002602496
2020/2/21 11:13,3032.45,3034.6,3032.37,3034.6,922736,1243168768
2020/2/21 11:14,3034.23,3035.56,3034.23,3035.56,880512,1157988352
2020/2/21 11:15,3035.49,3035.67,3034.85,3034.85,881664,1084178432
2020/2/21 11:16,3034.7,3035.56,3034.69,3034.69,866016,1075134464
2020/2/21 11:17,3035.29,3036.31,3035.16,3035.79,800688,1005895680
2020/2/21 11:18,3036.36,3036.4,3035.8,3036.27,850352,1008451584
2020/2/21 11:19,3036.72,3036.72,3035.78,3035.96,855984,1009188864
2020/2/21 11:20,3036.35,3036.71,3035.88,3036.03,847248,1013907456
2020/2/21 11:21,3036.51,3036.51,3035.07,3035.07,944880,1101217792
2020/2/21 11:22,3035.32,3035.32,3034.36,3034.77,935616,1057996800
2020/2/21 11:23,3034.5,3035.01,3034.13,3034.67,814736,929808384
2020/2/21 11:24,3034.94,3036.87,3034.62,3036.87,953952,1099874304
2020/2/21 11:25,3036.72,3037.08,3036.48,3036.83,908688,1069105152
2020/2/21 11:26,3036.81,3038.23,3036.76,3037.47,1009024,1039007744
2020/2/21 11:27,3037.45,3038.15,3037.25,3038.02,1024144,1101250560
2020/2/21 11:28,3038.27,3039.95,3037.91,3039.66,1149680,1279082496
2020/2/21 11:29,3039.36,3042.17,3039.36,3041.81,1345104,1492664320
2020/2/21 11:30,3042.2,3044.11,3041.73,3044.11,1638704,1683849216
2020/2/21 13:01,3044.11,3050.64,3044.11,3050.64,6080112,6456868864
2020/2/21 13:02,3050.09,3050.74,3049.02,3049.7,2026880,2691596288
2020/2/21 13:03,3049.73,3051.43,3049.73,3051.43,1654960,2117369856
2020/2/21 13:04,3051.78,3053.15,3051.51,3053.15,1740848,2269937664
2020/2/21 13:05,3052.9,3052.98,3050.97,3051.63,1780016,2261221376
2020/2/21 13:06,3051.46,3051.46,3049.34,3049.34,1347456,1709342720
2020/2/21 13:07,3049.41,3050.4,3049.25,3049.52,1313648,1642463232
2020/2/21 13:08,3049.87,3050.85,3049.65,3050.85,1312688,1630371840
2020/2/21 13:09,3050.17,3051.13,3050.14,3050.52,1196240,1531314176
2020/2/21 13:10,3050.39,3050.74,3049.99,3050.42,1211008,1566965760
2020/2/21 13:11,3049.68,3053.05,3049.39,3053.05,1596368,2025422848
2020/2/21 13:12,3053,3053.13,3052.28,3052.99,1367744,1712062464
2020/2/21 13:13,3053.2,3058.14,3053.2,3058.14,2256944,2535653376
2020/2/21 13:14,3057.84,3058.9,3057.77,3058.23,2434656,2444886016
2020/2/21 13:15,3058.25,3058.25,3056.79,3056.79,1814416,1995702272
2020/2/21 13:16,3056.65,3056.77,3055.75,3055.87,1444528,1670119424
2020/2/21 13:17,3055.53,3055.86,3055.04,3055.05,1297184,1531019264
2020/2/21 13:18,3055.06,3055.06,3053.91,3054.53,1219872,1454899200
2020/2/21 13:19,3054.12,3054.12,3052.6,3052.6,1220352,1455751168
2020/2/21 13:20,3052.14,3052.3,3051.22,3051.34,1233520,1484750848
2020/2/21 13:21,3051.8,3053.22,3050.57,3053.22,1360448,1646788608
2020/2/21 13:22,3053.09,3053.09,3051.36,3051.5,1033072,1277034496
2020/2/21 13:23,3051.06,3051.37,3050,3050.38,1166784,1487601664
2020/2/21 13:24,3049.83,3050.13,3049.06,3049.21,1280464,1399652352
2020/2/21 13:25,3048.84,3048.85,3047.93,3048.43,1130656,1452244992
2020/2/21 13:26,3048.46,3049.86,3047.83,3049.86,1443008,1792016384
2020/2/21 13:27,3049.48,3051.83,3049.48,3051.8,1459376,1632174080
2020/2/21 13:28,3051.55,3052.16,3051.17,3051.3,1248912,1437335552
2020/2/21 13:29,3050.89,3050.89,3049.6,3049.94,1237376,1403158528
2020/2/21 13:30,3049.6,3049.6,3048.76,3048.83,1070272,1348403200
2020/2/21 13:31,3048.12,3048.12,3046.55,3046.72,1520080,1824096256
2020/2/21 13:32,3046.06,3046.06,3044.37,3044.37,1737472,1913290752
2020/2/21 13:33,3044.27,3044.3,3043.76,3043.76,1691712,1982529536
2020/2/21 13:34,3043.75,3044.04,3043.19,3043.39,1414240,1694040064
2020/2/21 13:35,3043.86,3044.61,3043.67,3044.61,1187136,1468956672
2020/2/21 13:36,3044.59,3045.35,3044.39,3045.25,1072240,1304821760
2020/2/21 13:37,3045.49,3046.34,3045.25,3046.01,1055296,1394540544
2020/2/21 13:38,3046.2,3046.85,3045.42,3045.91,988576,1288994816
2020/2/21 13:39,3046.09,3046.09,3045.3,3045.56,924608,1199996928
2020/2/21 13:40,3045.78,3045.78,3044.54,3044.78,974128,1215922176
2020/2/21 13:41,3044.35,3044.35,3041.61,3041.61,1413696,1707704320
2020/2/21 13:42,3041.52,3041.52,3036.45,3036.45,2483968,2739732480
2020/2/21 13:43,3037.2,3037.2,3033.94,3034.31,2399680,2732949504
2020/2/21 13:44,3033.97,3034,3033.24,3033.76,1881568,2298839040
2020/2/21 13:45,3033.66,3034.48,3033.38,3034.48,1592000,1911947264
2020/2/21 13:46,3034.53,3034.53,3033.94,3034.37,1501856,1799159808
2020/2/21 13:47,3034.49,3035.63,3034.43,3035.63,1306336,1564311552
2020/2/21 13:48,3036.15,3036.73,3035.61,3036.24,1088736,1389920256
2020/2/21 13:49,3036.38,3036.47,3035.17,3035.17,1237664,1497595904
2020/2/21 13:50,3035.3,3035.41,3034.44,3034.52,1161216,1434583040
2020/2/21 13:51,3034.43,3034.43,3033.14,3033.44,1260992,1556054016
2020/2/21 13:52,3033.27,3033.6,3032.11,3032.13,1339104,1676967936
2020/2/21 13:53,3032.37,3032.37,3030.59,3030.59,1657728,1896873984
2020/2/21 13:54,3029.97,3030.48,3029.17,3029.9,1825760,2091548672
2020/2/21 13:55,3030.53,3031.63,3030.19,3031.63,1549376,1770258432
2020/2/21 13:56,3031.46,3033.36,3031.46,3033.36,1104928,1359511552
2020/2/21 13:57,3033.1,3033.81,3033.1,3033.8,952928,1201209344
2020/2/21 13:58,3033.87,3034.65,3033.73,3034.54,883936,1116766208
2020/2/21 13:59,3034.77,3035.43,3034.41,3035.32,780640,1012498432
2020/2/21 14:00,3035.11,3036.08,3034.89,3035.89,880864,1040809984
2020/2/21 14:01,3035.89,3036.35,3035.41,3035.41,869152,1090519040
2020/2/21 14:02,3035.6,3036.03,3035.21,3035.93,799328,1008140288
2020/2/21 14:03,3035.17,3036.42,3035.17,3036.32,819840,1047494656
2020/2/21 14:04,3036.85,3039.18,3036.85,3038.95,1102880,1382875136
2020/2/21 14:05,3039.24,3040.75,3038.97,3040.36,1093600,1364099072
2020/2/21 14:06,3040.13,3041.12,3039.98,3040.26,961728,1184464896
2020/2/21 14:07,3040.02,3040.72,3039.75,3039.75,826976,1034911744
2020/2/21 14:08,3039.2,3040.24,3038.86,3038.86,749312,946110464
2020/2/21 14:09,3038.75,3038.75,3038.06,3038.28,806944,973996032
2020/2/21 14:10,3038.16,3038.26,3037.14,3037.14,815872,1017806848
2020/2/21 14:11,3036.94,3037.37,3035.33,3035.47,944736,1172963328
2020/2/21 14:12,3035.72,3036.69,3035.04,3036.69,975808,1245216768
2020/2/21 14:13,3036.32,3037.61,3036.32,3036.76,846464,1107165184
2020/2/21 14:14,3037.43,3037.48,3037.16,3037.24,833120,1016528896
2020/2/21 14:15,3037.28,3041.26,3037.28,3041.02,1357696,1502969856
2020/2/21 14:16,3041.16,3041.54,3041.07,3041.26,1066592,1267335168
2020/2/21 14:17,3041.7,3041.7,3040.73,3041.04,906976,1085898752
2020/2/21 14:18,3040.43,3041.17,3039.66,3039.66,833376,974782464
2020/2/21 14:19,3039.82,3040.03,3038.63,3038.63,779232,1008861184
2020/2/21 14:20,3038.77,3039.14,3038.24,3038.28,804064,970260480
2020/2/21 14:21,3038.78,3038.78,3036.99,3036.99,846912,1023377408
2020/2/21 14:22,3036.67,3036.9,3036.08,3036.18,793120,1005551616
2020/2/21 14:23,3036.37,3036.59,3035.81,3035.86,833568,1053818880
2020/2/21 14:24,3036.28,3036.28,3035.33,3035.33,811680,990642176
2020/2/21 14:25,3035.37,3035.47,3034.32,3034.32,924256,1163362304
2020/2/21 14:26,3034.52,3034.52,3033.88,3034.03,942336,1145077760
2020/2/21 14:27,3033.9,3034.53,3033.66,3033.96,923296,1141047296
2020/2/21 14:28,3033.82,3034.22,3033.27,3033.74,974048,1164607488
2020/2/21 14:29,3033.24,3035.96,3033.24,3035.96,1033600,1247838208
2020/2/21 14:30,3036.73,3037,3036,3036.92,1000224,1185579008
2020/2/21 14:31,3037.21,3037.73,3036.98,3037.19,1092352,1238171648
2020/2/21 14:32,3036.99,3037.04,3036.23,3036.23,950656,1113030656
2020/2/21 14:33,3036.05,3036.33,3035.41,3036.2,933664,1121976320
2020/2/21 14:34,3035.57,3035.94,3035.13,3035.23,998784,1230995456
2020/2/21 14:35,3035.16,3035.16,3033.89,3033.89,1047584,1267826688
2020/2/21 14:36,3034.07,3034.59,3033.57,3034.12,1097504,1323040768
2020/2/21 14:37,3033.95,3035.19,3033.82,3034.84,1107040,1367900160
2020/2/21 14:38,3035.36,3035.62,3035,3035.47,1104256,1319469056
2020/2/21 14:39,3035.83,3036.13,3035.62,3035.94,1059712,1276510208
2020/2/21 14:40,3035.9,3036.42,3035.63,3035.91,1142720,1296465920
2020/2/21 14:41,3036.31,3037.3,3036.09,3036.81,1193280,1415118848
2020/2/21 14:42,3037.52,3037.88,3036.97,3037.88,1204160,1446117376
2020/2/21 14:43,3037.52,3038.13,3037.4,3037.99,1249312,1534590976
2020/2/21 14:44,3038.34,3039.11,3037.87,3038.66,1334208,1572929536
2020/2/21 14:45,3038.49,3039.66,3038.49,3039.66,1316608,1552613376
2020/2/21 14:46,3039.93,3041.03,3039.2,3040.65,1387008,1673756672
2020/2/21 14:47,3040.64,3040.97,3040.21,3040.32,1387296,1625194496
2020/2/21 14:48,3040.4,3040.76,3039.83,3040.1,1326240,1570340864
2020/2/21 14:49,3040.3,3041.33,3040.29,3041.33,1445024,1726349312
2020/2/21 14:50,3040.81,3041.58,3040.58,3040.82,1518368,1792278528
2020/2/21 14:51,3040.9,3040.9,3040.17,3040.49,1808000,2085584896
2020/2/21 14:52,3039.97,3040.42,3039.67,3039.82,1748544,2048294912
2020/2/21 14:53,3039.74,3040.23,3038.96,3039.04,1870528,2158395392
2020/2/21 14:54,3038.89,3038.89,3038.22,3038.24,2043840,2438529024
2020/2/21 14:55,3038.18,3038.9,3038.03,3038.26,2320736,2691792896
2020/2/21 14:56,3038.37,3038.7,3038.19,3038.52,2415232,2778923008
2020/2/21 14:57,3038.37,3039.86,3038.37,3039.86,2502816,2928934912
2020/2/21 14:58,3039.84,3039.94,3039.84,3039.94,150752,179077120
2020/2/21 14:59,3039.94,3039.94,3039.94,3039.94,0,0
2020/2/21 15:00,3039.94,3039.94,3039.67,3039.67,3990944,4781047808
2020/2/24 9:31,3027.89,3027.89,3025.09,3025.45,14067236,16264298496
2020/2/24 9:32,3025.79,3029.97,3025.79,3029.89,5290676,6309548032
2020/2/24 9:33,3030.3,3033.05,3030.3,3032.84,4823804,5770217472
2020/2/24 9:34,3033.35,3033.35,3031.6,3031.8,4483364,5617092608
2020/2/24 9:35,3031.11,3031.75,3031.06,3031.4,4167636,5147848704
2020/2/24 9:36,3030.77,3030.77,3025.69,3025.69,4548096,5529997312
2020/2/24 9:37,3024.85,3024.85,3019.75,3019.75,4818988,5711908864
2020/2/24 9:38,3019.63,3019.63,3017.9,3018.42,4634408,5057904640
2020/2/24 9:39,3018.02,3018.02,3015.3,3015.3,4210624,4941164544
2020/2/24 9:40,3014.78,3019.81,3014.78,3019.66,4159712,5208383488
2020/2/24 9:41,3020.07,3021.95,3020.07,3021.95,3398464,4229062656
2020/2/24 9:42,3021.64,3024.49,3021.64,3024.03,3128876,3874963456
2020/2/24 9:43,3024.35,3024.35,3022.31,3022.31,3133764,3962568704
2020/2/24 9:44,3022.08,3024.43,3021.93,3023.91,3018712,3782197248
2020/2/24 9:45,3024.3,3025.24,3024.3,3025.09,3034024,3737239552
2020/2/24 9:46,3024.82,3024.82,3023.18,3023.65,3195872,4037582848
2020/2/24 9:47,3024.05,3024.4,3023.45,3024.21,2802136,3532070912
2020/2/24 9:48,3023.55,3024.68,3023.55,3024.51,2602328,3302572032
2020/2/24 9:49,3025.26,3027.89,3025.26,3027.89,2710312,3467689984
2020/2/24 9:50,3027.58,3030.45,3027.58,3030.45,2695512,3305504768
2020/2/24 9:51,3030.62,3030.62,3027.53,3028.23,2977120,3594788864
2020/2/24 9:52,3027.82,3028.5,3027.31,3028.27,2297536,2895519744
2020/2/24 9:53,3028.11,3028.46,3026.58,3026.58,2448168,3090071552
2020/2/24 9:54,3026.52,3026.52,3024.81,3024.81,2423608,3101687808
2020/2/24 9:55,3024.62,3025.43,3024.37,3025.32,2213976,2972385280
2020/2/24 9:56,3025.32,3025.73,3024.81,3025.68,2149592,2751610880
2020/2/24 9:57,3025.2,3026.02,3025.2,3025.48,2044152,2644254720
2020/2/24 9:58,3024.65,3025.12,3023.6,3023.99,2125456,2803924992
2020/2/24 9:59,3023.5,3024.23,3023.16,3023.7,2153056,2847662080
2020/2/24 10:00,3023.85,3024.38,3023.52,3024.27,1920304,2454986752
2020/2/24 10:01,3023.79,3025.39,3023.79,3025.39,1986760,2582528000
2020/2/24 10:02,3025.68,3026.4,3025.22,3026.14,1958648,2414583808
2020/2/24 10:03,3025.88,3026.58,3025.4,3025.4,1902056,2468896768
2020/2/24 10:04,3025.6,3025.6,3024.47,3024.89,1981176,2425831424
2020/2/24 10:05,3024.84,3024.87,3022.96,3023.36,2054392,2477719552
2020/2/24 10:06,3022.84,3023.32,3022.18,3022.46,1871568,2329935872
2020/2/24 10:07,3022.81,3022.89,3021.8,3021.99,1682392,2179956736
2020/2/24 10:08,3021.74,3021.96,3021.13,3021.52,1675816,2156281856
2020/2/24 10:09,3021.07,3021.23,3020.3,3020.72,1957448,2190475264
2020/2/24 10:10,3020.92,3021.58,3020.28,3021.58,1796328,2202779648
2020/2/24 10:11,3021.43,3022.72,3021.35,3022.72,1703376,2160885760
2020/2/24 10:12,3022.23,3024.95,3022.23,3024.95,1779296,2176581632
2020/2/24 10:13,3024.93,3026.29,3024.93,3026.26,1661248,2073001984
2020/2/24 10:14,3025.71,3027.06,3025.71,3026.77,1735376,2260828160
2020/2/24 10:15,3026.19,3026.76,3025.85,3026.22,1752448,2187968512
2020/2/24 10:16,3025.82,3025.82,3024.58,3024.71,1596144,1932345344
2020/2/24 10:17,3024.81,3024.81,3023.47,3023.74,1568480,1896251392
2020/2/24 10:18,3023.52,3023.87,3022.77,3022.83,1463328,1808318464
2020/2/24 10:19,3022.74,3022.77,3021.94,3022.46,1434992,1767243776
2020/2/24 10:20,3021.39,3022.18,3021.11,3021.56,1782400,2103918592
2020/2/24 10:21,3021.82,3021.82,3019.1,3019.18,2158688,2535587840
2020/2/24 10:22,3018.07,3018.07,3015.56,3015.56,2413424,2679095296
2020/2/24 10:23,3015.06,3015.26,3013.06,3013.19,2614912,2874195968
2020/2/24 10:24,3012.91,3012.91,3010.6,3010.68,2691008,2806972416
2020/2/24 10:25,3010.23,3010.23,3008.13,3008.13,2508288,2691366912
2020/2/24 10:26,3008.05,3008.2,3007.36,3007.36,2379312,2606071808
2020/2/24 10:27,3007.39,3010.77,3007.39,3010.17,2340896,2597978112
2020/2/24 10:28,3010.33,3012.09,3010.33,3011.6,1810448,1953857536
2020/2/24 10:29,3012.03,3012.33,3010.88,3011.67,1525232,1878818816
2020/2/24 10:30,3011.3,3011.49,3010.75,3011.04,1288176,1579761664
2020/2/24 10:31,3011.18,3011.35,3010.51,3011.35,1398624,1689174016
2020/2/24 10:32,3011.35,3011.36,3010.69,3011.3,1318032,1571241984
2020/2/24 10:33,3011.08,3011.31,3010.77,3011.08,1280384,1558200320
2020/2/24 10:34,3010.95,3011.66,3010.8,3011.54,1141136,1454571520
2020/2/24 10:35,3011.39,3012.49,3011.39,3012.22,1164608,1317060608
2020/2/24 10:36,3012.31,3014.05,3012.31,3014.05,1234560,1439596544
2020/2/24 10:37,3013.88,3014.87,3013.37,3014.1,1387152,1566883840
2020/2/24 10:38,3014.01,3014.35,3012.52,3012.52,1292944,1498120192
2020/2/24 10:39,3012.91,3013.02,3012.04,3013.02,1057248,1288306688
2020/2/24 10:40,3012.66,3012.91,3012.1,3012.19,993792,1189871616
2020/2/24 10:41,3012.16,3012.32,3011.36,3012.14,1103888,1351745536
2020/2/24 10:42,3012.33,3012.85,3011.83,3012.85,1099200,1369800704
2020/2/24 10:43,3012.3,3012.69,3011.33,3012.41,1129248,1418526720
2020/2/24 10:44,3011.5,3012.11,3011.13,3011.44,1170560,1448673280
2020/2/24 10:45,3011.58,3011.58,3010.83,3011.02,1110976,1364951040
2020/2/24 10:46,3010.66,3010.95,3009.98,3010.93,990416,1288224768
2020/2/24 10:47,3010.7,3012.1,3010.42,3012.1,1003296,1282326528
2020/2/24 10:48,3011.89,3013.16,3011.89,3013.05,1067536,1322876928
2020/2/24 10:49,3013.02,3014.49,3013.02,3014.25,997616,1226932224
2020/2/24 10:50,3014.61,3016.28,3014.61,3016.28,1011792,1234485248
2020/2/24 10:51,3016.58,3018.28,3016.29,3018.28,1188096,1417592832
2020/2/24 10:52,3018.37,3019.42,3018.37,3019.42,1135056,1403437056
2020/2/24 10:53,3018.93,3019.81,3018.54,3018.7,1163408,1466155008
2020/2/24 10:54,3018.94,3019.56,3018.53,3019.56,1041696,1366278144
2020/2/24 10:55,3018.86,3019.6,3018.05,3018.05,976016,1179418624
2020/2/24 10:56,3017.96,3019.19,3017.96,3018.57,931152,1139589120
2020/2/24 10:57,3018.73,3019.65,3018.24,3019.65,751824,917684224
2020/2/24 10:58,3018.98,3019.59,3018.7,3019.03,898064,1042104320
2020/2/24 10:59,3019.21,3019.63,3018.89,3019.02,937088,1096433664
2020/2/24 11:00,3019.03,3019.34,3018.4,3018.46,921984,1089323008
2020/2/24 11:01,3018.62,3018.62,3016.32,3016.47,1198544,1334312960
2020/2/24 11:02,3015.82,3016.41,3015.82,3016.08,958192,1209991168
2020/2/24 11:03,3015.74,3016.3,3015.66,3015.78,880928,1072496640
2020/2/24 11:04,3015.46,3016.25,3015.46,3016.25,847376,1082114048
2020/2/24 11:05,3015.75,3016.28,3015.39,3015.71,858512,1060651008
2020/2/24 11:06,3016.09,3016.09,3014.97,3015.29,853936,1094565888
2020/2/24 11:07,3014.99,3015.54,3014.35,3014.76,897632,1131626496
2020/2/24 11:08,3014.38,3016.14,3014.38,3015.94,949504,1369980928
2020/2/24 11:09,3015.49,3016.98,3015.49,3016.98,870176,1117241344
2020/2/24 11:10,3016.73,3018.32,3016.73,3018.32,906048,1108639744
2020/2/24 11:11,3018.39,3019.95,3018.39,3019.89,964720,1196589056
2020/2/24 11:12,3019.71,3020.62,3019.7,3020.62,972352,1145339904
2020/2/24 11:13,3020.36,3021.38,3020.15,3021.11,954352,1199751168
2020/2/24 11:14,3021.36,3022.02,3021.23,3021.88,902368,1133297664
2020/2/24 11:15,3021.79,3022.58,3021.79,3022.58,960720,1315143680
2020/2/24 11:16,3022.33,3023.14,3022.31,3023.14,929104,1128513536
2020/2/24 11:17,3022.96,3023.89,3022.96,3023.2,988080,1208631296
2020/2/24 11:18,3023.31,3023.98,3023.29,3023.48,847792,1095745536
2020/2/24 11:19,3023.21,3024.7,3023.21,3024.32,1022384,1204404224
2020/2/24 11:20,3024.33,3025.71,3024.33,3025.71,1043824,1467039744
2020/2/24 11:21,3026.27,3027.47,3026.05,3026.88,1347792,1642266624
2020/2/24 11:22,3026.6,3027.16,3026.4,3026.6,1027104,1300185088
2020/2/24 11:23,3026.34,3027.12,3026.34,3026.81,1062752,1169195008
2020/2/24 11:24,3026.64,3027.58,3026.57,3027.56,1122896,1283424256
2020/2/24 11:25,3027.18,3027.75,3027.1,3027.26,976448,1205731328
2020/2/24 11:26,3026.76,3027.4,3026.42,3027.12,1003904,1201684480
2020/2/24 11:27,3026.75,3027.35,3026.14,3026.98,842752,1012170752
2020/2/24 11:28,3026.45,3027.51,3026.37,3027.51,846512,1048772608
2020/2/24 11:29,3027.34,3028.21,3027.12,3027.66,901216,1157464064
2020/2/24 11:30,3027.62,3029.66,3027.62,3029.22,943232,1176911872
2020/2/24 13:01,3030.01,3032.58,3030.01,3032.58,3977632,4482269184
2020/2/24 13:02,3032.03,3032.03,3030.1,3030.88,1505568,1912209408
2020/2/24 13:03,3030.21,3030.91,3029.72,3029.94,1175616,1543471104
2020/2/24 13:04,3029.46,3030.17,3029.45,3030.17,1134704,1430454272
2020/2/24 13:05,3029.64,3030.43,3029.57,3030.09,1145824,1438777344
2020/2/24 13:06,3030.56,3030.86,3029.93,3030.86,1144560,1422819328
2020/2/24 13:07,3030.72,3031.81,3030.66,3031.81,1064176,1380548608
2020/2/24 13:08,3031.37,3031.62,3031.03,3031.47,1154992,1437728768
2020/2/24 13:09,3031.47,3031.64,3030.99,3031.43,1131504,1428455424
2020/2/24 13:10,3031.58,3031.58,3029.6,3030,1224144,1554317312
2020/2/24 13:11,3029.44,3029.73,3028.9,3029.7,1145152,1464369152
