date,open,max,min,close,Negative,Neutral,Positive
2020/7/1 13:19,3008.22,3008.44,3007.86,3008.34,11,6,3
2020/7/1 13:20,3008.05,3008.05,3007.65,3007.65,8,6,3
2020/7/1 13:21,3007.66,3008.36,3007.51,3008.36,11,4,2
2020/7/1 13:22,3007.81,3009.12,3007.64,3009.12,7,6,3
2020/7/1 13:23,3008.67,3009.32,3008.54,3009.17,6,6,4
2020/7/1 13:24,3008.85,3008.85,3008.11,3008.75,3,3,3
2020/7/1 13:25,3008.84,3009.69,3008.78,3009.62,3,5,3
2020/7/1 13:26,3009.71,3011.22,3009.71,3011.16,7,2,7
2020/7/1 13:27,3011.45,3012.22,3011.34,3011.92,4,4,3
2020/7/1 13:28,3011.67,3014.81,3011.67,3014.81,2,1,2
2020/7/1 13:29,3014.88,3015.29,3014.42,3014.99,5,3,10
2020/7/1 13:30,3015.16,3015.77,3015.14,3015.31,14,5,1
2020/7/1 13:31,3015.6,3015.6,3013.33,3013.33,4,3,4
2020/7/1 13:32,3012.58,3013.25,3012.19,3012.19,7,2,6
2020/7/1 13:33,3012.24,3012.24,3010.59,3011.16,7,3,2
2020/7/1 13:34,3010.33,3010.84,3009.85,3009.86,7,3,7
2020/7/1 13:35,3009.57,3009.57,3008.24,3008.31,12,8,4
2020/7/1 13:36,3007.82,3007.82,3005.44,3005.44,13,14,2
2020/7/1 13:37,3005.57,3005.57,3003.63,3003.63,22,15,2
2020/7/1 13:38,3004.93,3004.93,3001.95,3002.32,24,16,4
2020/7/1 13:39,3002.79,3002.9,3001.56,3001.56,31,16,6
2020/7/1 13:40,3002.3,3002.35,3001,3001.36,15,22,4
2020/7/1 13:41,3000.87,3000.9,2999.03,2999.4,24,14,6
2020/7/1 13:42,2999.3,2999.78,2998.56,2998.56,32,17,2
2020/7/1 13:43,2998.24,2998.55,2997.45,2997.45,25,23,5
2020/7/1 13:44,2996.92,2997.72,2995.49,2996.09,32,9,5
2020/7/1 13:45,2995.79,3000.07,2995.78,3000.07,13,9,4
2020/7/1 13:46,3000.37,3001.8,3000.13,3001.8,10,3,4
2020/7/1 13:47,3002.17,3002.17,3001.51,3001.51,6,7,4
2020/7/1 13:48,3002.17,3002.17,3001.18,3001.74,4,5,5
2020/7/1 13:49,3001.6,3001.6,3000.39,3000.97,12,7,3
2020/7/1 13:50,3001.02,3001.02,3000.01,3000.44,6,7,2
2020/7/1 13:51,3000.12,3000.67,2999.81,3000.67,13,13,2
2020/7/1 13:52,3000.47,3001.09,3000.19,3000.82,8,6,3
2020/7/1 13:53,3000.8,3001.18,3000.45,3000.64,15,7,2
2020/7/1 13:54,3000.95,3001.86,3000.68,3001.86,11,8,4
2020/7/1 13:55,3001.84,3002.26,3001.29,3002.26,3,4,4
2020/7/1 13:56,3002.17,3003.03,3002.17,3002.38,5,8,2
2020/7/1 13:57,3003.45,3004.24,3003.22,3003.69,5,3,4
2020/7/1 13:58,3004.03,3005.74,3004.03,3005.74,7,4,4
2020/7/1 13:59,3005.41,3005.63,3004.5,3004.5,6,6,1
2020/7/1 14:00,3004.57,3004.94,3004.12,3004.12,3,6,1
2020/7/1 14:01,3004.57,3004.58,3003.59,3003.62,3,3,5
2020/7/1 14:02,3003.87,3003.87,3002.96,3003.21,3,7,3
2020/7/1 14:03,3003.25,3003.76,3002.95,3003.76,5,7,3
2020/7/1 14:04,3003.78,3004.13,3003.37,3003.84,6,5,2
2020/7/1 14:05,3003.89,3005.11,3003.69,3004.7,3,4,1
2020/7/1 14:06,3004.9,3004.9,3003.33,3003.33,4,5,1
2020/7/1 14:07,3004.11,3004.11,3002.93,3002.95,6,2,1
2020/7/1 14:08,3002.88,3003.52,3002.77,3002.82,6,2,1
2020/7/1 14:09,3002.2,3002.39,3001.22,3002.27,7,6,1
2020/7/1 14:10,3001.32,3001.97,3001.32,3001.86,7,4,1
2020/7/1 14:11,3001.16,3003.98,3000.74,3003.98,6,9,2
2020/7/1 14:12,3002.74,3003.33,3002.74,3003.33,9,4,3
2020/7/1 14:13,3002.76,3003.73,3002.76,3002.82,4,4,1
2020/7/1 14:14,3002.96,3004.58,3002.96,3004.06,3,5,2
2020/7/1 14:15,3004.24,3005.1,3004.13,3005.01,3,1,6
2020/7/1 14:16,3005,3005.75,3004.78,3005.64,2,3,1
2020/7/1 14:17,3005.53,3006.8,3005.53,3006.8,4,4,2
2020/7/1 14:18,3006.57,3007.64,3006.33,3007.43,7,3,3
2020/7/1 14:19,3006.96,3007.93,3006.96,3007.93,5,1,2
2020/7/1 14:20,3007.75,3008.1,3007.37,3007.89,4,3,1
2020/7/1 14:21,3007.87,3008.64,3007.34,3008.5,5,4,2
2020/7/1 14:22,3008.78,3009.44,3008.43,3008.92,3,4,3
2020/7/1 14:23,3009.35,3009.46,3008.5,3008.9,3,3,3
2020/7/1 14:24,3008.76,3009.72,3008.59,3009.14,5,4,2
2020/7/1 14:25,3009.4,3010.5,3009.16,3010.36,3,3,2
2020/7/1 14:26,3010.23,3011.72,3010.23,3011.57,3,4,7
2020/7/1 14:27,3011.39,3012.62,3010.97,3011.56,6,2,3
2020/7/1 14:28,3012.22,3012.65,3011.1,3011.1,2,1,4
2020/7/1 14:29,3011.95,3012.52,3011.4,3012.12,4,2,1
2020/7/1 14:30,3011.68,3012.89,3011.68,3012.34,3,1,4
2020/7/1 14:31,3012.7,3013.37,3012.54,3013.34,3,2,2
2020/7/1 14:32,3013.57,3013.71,3012.62,3012.62,2,3,3
2020/7/1 14:33,3012.48,3013.52,3012.48,3012.89,3,3,4
2020/7/1 14:34,3012.35,3013.05,3012.35,3012.64,2,1,5
2020/7/1 14:35,3012.66,3013,3012.14,3012.14,5,3,3
2020/7/1 14:36,3012.12,3012.98,3011.93,3012.62,3,4,2
2020/7/1 14:37,3012.33,3013.28,3012.06,3013.28,1,4,2
2020/7/1 14:38,3013.85,3015.95,3012.98,3015.95,2,2,3
2020/7/1 14:39,3015.8,3016.39,3015.36,3016.24,6,5,2
2020/7/1 14:40,3015.85,3017.33,3015.85,3017.17,3,5,3
2020/7/1 14:41,3017.37,3017.94,3017.08,3017.79,2,5,1
2020/7/1 14:42,3018,3018.48,3017.32,3018.3,5,1,3
2020/7/1 14:43,3018.63,3018.67,3017.69,3017.94,3,4,4
2020/7/1 14:44,3017.86,3018.6,3017.26,3017.61,3,3,4
2020/7/1 14:45,3018.28,3019.01,3017.96,3018.99,4,5,1
2020/7/1 14:46,3018.88,3020.95,3018.88,3020.79,6,6,3
2020/7/1 14:47,3020.68,3021.63,3020.16,3021.29,2,5,5
2020/7/1 14:48,3021.76,3022.04,3021.23,3021.81,3,4,6
2020/7/1 14:49,3022.03,3022.03,3020.44,3020.44,4,6,2
2020/7/1 14:50,3021.71,3021.71,3020.14,3020.28,4,5,4
2020/7/1 14:51,3020.66,3021.81,3020.16,3021.74,2,7,3
2020/7/1 14:52,3021.48,3022.13,3021.27,3021.86,4,4,5
2020/7/1 14:53,3022.08,3022.64,3021.32,3022.64,7,5,2
2020/7/1 14:54,3022.16,3023.03,3022.12,3022.91,5,2,4
2020/7/1 14:55,3023.14,3023.73,3022.82,3023.16,5,5,8
2020/7/1 14:56,3023.53,3024.88,3023.53,3024.59,6,4,5
2020/7/1 14:57,3024.3,3025.85,3024.3,3025.85,3,5,4
2020/7/1 14:58,3026.19,3026.19,3026.19,3026.19,7,5,4
2020/7/1 14:59,3026.19,3026.19,3026.19,3026.19,1,3,3
2020/7/1 15:00,3026.11,3026.11,3025.96,3025.98,4,2,4
2020/7/2 9:31,3023.72,3025.55,3021.67,3025.55,4,4,1
